zone_id,date,parking_capacity
Z011,2025-02-12,828.0
Z011,2025-02-13,458.0
Z011,2025-02-14,579.0
Z011,2025-02-15,314.0
Z011,2025-02-16,872.0
Z011,2025-02-17,580.0
Z011,2025-02-18,441.0
Z011,2025-02-19,935.0
Z011,2025-02-20,197.0
Z011,2025-02-21,
Z011,2025-02-22,310.0
Z011,2025-02-23,153.0
Z011,2025-02-24,415.0
Z011,2025-02-25,993.0
Z011,2025-02-26,877.0
Z011,2025-02-27,427.0
Z011,2025-02-28,263.0
Z011,2025-03-01,638.0
Z011,2025-03-02,556.0
Z011,2025-03-03,
Z011,2025-03-04,116.0
Z011,2025-03-05,751.0
Z011,2025-03-06,481.0
Z011,2025-03-07,432.0
Z011,2025-03-08,986.0
Z011,2025-03-09,335.0
Z011,2025-03-10,196.0
Z011,2025-03-11,
Z011,2025-03-12,883.0
Z011,2025-03-13,959.0
Z011,2025-03-14,334.0
Z011,2025-03-15,299.0
Z011,2025-03-16,170.0
Z011,2025-03-17,411.0
Z011,2025-03-18,453.0
Z011,2025-03-19,771.0
Z011,2025-03-20,676.0
Z011,2025-03-21,862.0
Z011,2025-03-22,389.0
Z011,2025-03-23,168.0
Z011,2025-03-24,220.0
Z011,2025-03-25,537.0
Z011,2025-03-26,630.0
Z011,2025-03-27,505.0
Z011,2025-03-28,159.0
Z011,2025-03-29,953.0
Z011,2025-03-30,527.0
Z011,2025-03-31,352.0
Z012,2025-01-01,992.0
Z012,2025-01-02,293.0
Z012,2025-01-03,683.0
Z012,2025-01-04,
Z012,2025-01-05,
Z012,2025-01-06,692.0
Z012,2025-01-07,227.0
Z012,2025-01-08,572.0
Z012,2025-01-09,681.0
Z012,2025-01-10,203.0
Z012,2025-01-11,947.0
Z012,2025-01-12,402.0
Z012,2025-01-13,489.0
Z012,2025-01-14,722.0
Z012,2025-01-15,317.0
Z012,2025-01-16,846.0
Z012,2025-01-17,218.0
Z012,2025-01-18,177.0
Z012,2025-01-19,129.0
Z012,2025-01-20,261.0
Z012,2025-01-21,934.0
Z012,2025-01-22,337.0
Z012,2025-01-23,869.0
Z012,2025-01-24,
Z012,2025-01-25,552.0
Z012,2025-01-26,424.0
Z012,2025-01-27,366.0
Z012,2025-01-28,871.0
Z012,2025-01-29,474.0
Z012,2025-01-30,768.0
Z012,2025-01-31,304.0
Z012,2025-02-01,784.0
Z012,2025-02-02,199.0
Z012,2025-02-03,361.0
Z012,2025-02-04,254.0
Z012,2025-02-05,118.0
Z012,2025-02-06,219.0
Z012,2025-02-07,256.0
Z012,2025-02-08,834.0
Z012,2025-02-09,120.0
Z012,2025-02-10,741.0
Z012,2025-02-11,778.0
Z012,2025-02-12,403.0
Z012,2025-02-13,299.0
Z012,2025-02-14,340.0
Z012,2025-02-15,294.0
Z012,2025-02-16,404.0
Z012,2025-02-17,223.0
Z012,2025-02-18,528.0
Z012,2025-02-19,612.0
Z012,2025-02-20,499.0
Z012,2025-02-21,667.0
Z012,2025-02-22,177.0
Z012,2025-02-23,124.0
Z012,2025-02-24,862.0
Z012,2025-02-25,971.0
Z012,2025-02-26,
Z012,2025-02-27,254.0
Z012,2025-02-28,
Z012,2025-03-01,642.0
Z012,2025-03-02,517.0
Z012,2025-03-03,765.0
Z012,2025-03-04,853.0
Z012,2025-03-05,774.0
Z012,2025-03-06,623.0
Z012,2025-03-07,927.0
Z012,2025-03-08,319.0
Z012,2025-03-09,
Z012,2025-03-10,
Z012,2025-03-11,610.0
Z012,2025-03-12,119.0
Z012,2025-03-13,539.0
Z012,2025-03-14,969.0
Z012,2025-03-15,843.0
Z012,2025-03-16,399.0
Z012,2025-03-17,246.0
Z012,2025-03-18,153.0
Z012,2025-03-19,234.0
Z012,2025-03-20,290.0
Z012,2025-03-21,716.0
Z012,2025-03-22,586.0
Z012,2025-03-23,422.0
Z012,2025-03-24,722.0
Z012,2025-03-25,958.0
Z012,2025-03-26,344.0
Z012,2025-03-27,556.0
Z012,2025-03-28,431.0
Z012,2025-03-29,519.0
Z012,2025-03-30,277.0
Z012,2025-03-31,957.0
Z013,2025-01-01,476.0
Z013,2025-01-02,794.0
Z013,2025-01-03,
Z013,2025-01-04,290.0
Z013,2025-01-05,777.0
Z013,2025-01-06,642.0
Z013,2025-01-07,499.0
Z013,2025-01-08,504.0
Z013,2025-01-09,561.0
Z013,2025-01-10,732.0
Z013,2025-01-11,300.0
Z013,2025-01-12,292.0
Z013,2025-01-13,347.0
Z013,2025-01-14,636.0
Z013,2025-01-15,966.0
Z013,2025-01-16,349.0
Z013,2025-01-17,141.0
Z013,2025-01-18,
Z013,2025-01-19,473.0
Z013,2025-01-20,779.0
Z013,2025-01-21,547.0
Z013,2025-01-22,785.0
Z013,2025-01-23,146.0
Z013,2025-01-24,775.0
Z013,2025-01-25,216.0
Z013,2025-01-26,186.0
Z013,2025-01-27,958.0
Z013,2025-01-28,961.0
Z013,2025-01-29,758.0
Z013,2025-01-30,393.0
Z013,2025-01-31,398.0
Z013,2025-02-01,951.0
Z013,2025-02-02,551.0
Z013,2025-02-03,250.0
Z013,2025-02-04,507.0
Z013,2025-02-05,750.0
Z013,2025-02-06,521.0
Z013,2025-02-07,183.0
Z013,2025-02-08,459.0
Z013,2025-02-09,276.0
Z013,2025-02-10,736.0
Z013,2025-02-11,932.0
Z013,2025-02-12,633.0
Z013,2025-02-13,
Z013,2025-02-14,618.0
Z013,2025-02-15,634.0
Z013,2025-02-16,560.0
Z013,2025-02-17,201.0
Z013,2025-02-18,902.0
Z013,2025-02-19,864.0
Z013,2025-02-20,364.0
Z013,2025-02-21,346.0
Z013,2025-02-22,310.0
Z013,2025-02-23,155.0
Z013,2025-02-24,282.0
Z013,2025-02-25,919.0
Z013,2025-02-26,425.0
Z013,2025-02-27,159.0
Z013,2025-02-28,404.0
Z013,2025-03-01,475.0
Z013,2025-03-02,616.0
Z013,2025-03-03,488.0
Z013,2025-03-04,576.0
Z013,2025-03-05,397.0
Z013,2025-03-06,
Z013,2025-03-07,738.0
Z013,2025-03-08,485.0
Z013,2025-03-09,574.0
Z013,2025-03-10,
Z013,2025-03-11,464.0
Z013,2025-03-12,728.0
Z013,2025-03-13,371.0
Z013,2025-03-14,593.0
Z013,2025-03-15,878.0
Z013,2025-03-16,479.0
Z013,2025-03-17,982.0
Z013,2025-03-18,466.0
Z013,2025-03-19,641.0
Z013,2025-03-20,469.0
Z013,2025-03-21,526.0
Z013,2025-03-22,229.0
Z013,2025-03-23,564.0
Z013,2025-03-24,435.0
Z013,2025-03-25,572.0
Z013,2025-03-26,
Z013,2025-03-27,195.0
Z013,2025-03-28,392.0
Z013,2025-03-29,273.0
Z013,2025-03-30,687.0
Z013,2025-03-31,907.0
Z014,2025-01-01,964.0
Z014,2025-01-02,244.0
Z014,2025-01-03,467.0
Z014,2025-01-04,689.0
Z014,2025-01-05,493.0
Z014,2025-01-06,579.0
Z014,2025-01-07,708.0
Z014,2025-01-08,
Z014,2025-01-09,377.0
Z014,2025-01-10,386.0
Z014,2025-01-11,568.0
Z014,2025-01-12,150.0
Z014,2025-01-13,375.0
Z014,2025-01-14,189.0
Z014,2025-01-15,461.0
Z014,2025-01-16,509.0
Z014,2025-01-17,189.0
Z014,2025-01-18,661.0
Z014,2025-01-19,
Z014,2025-01-20,277.0
Z014,2025-01-21,747.0
Z014,2025-01-22,441.0
Z014,2025-01-23,680.0
Z014,2025-01-24,528.0
Z014,2025-01-25,190.0
Z014,2025-01-26,
Z014,2025-01-27,904.0
Z014,2025-01-28,830.0
Z014,2025-01-29,477.0
Z014,2025-01-30,914.0
Z014,2025-01-31,818.0
Z014,2025-02-01,648.0
Z014,2025-02-02,127.0
Z014,2025-02-03,193.0
Z014,2025-02-04,636.0
Z014,2025-02-05,172.0
Z014,2025-02-06,225.0
Z014,2025-02-07,339.0
Z014,2025-02-08,327.0
Z014,2025-02-09,192.0
Z014,2025-02-10,105.0
Z014,2025-02-11,900.0
Z014,2025-02-12,240.0
Z014,2025-02-13,592.0
Z014,2025-02-14,650.0
Z014,2025-02-15,472.0
Z014,2025-02-16,335.0
Z014,2025-02-17,957.0
Z014,2025-02-18,574.0
Z014,2025-02-19,412.0
Z014,2025-02-20,161.0
Z014,2025-02-21,600.0
Z014,2025-02-22,184.0
Z014,2025-02-23,721.0
Z014,2025-02-24,643.0
Z014,2025-02-25,
Z014,2025-02-26,
Z014,2025-02-27,570.0
Z014,2025-02-28,698.0
Z014,2025-03-01,961.0
Z014,2025-03-02,
Z014,2025-03-03,566.0
Z014,2025-03-04,468.0
Z014,2025-03-05,424.0
Z014,2025-03-06,702.0
Z014,2025-03-07,351.0
Z014,2025-03-08,
Z014,2025-03-09,567.0
Z014,2025-03-10,445.0
Z014,2025-03-11,239.0
Z014,2025-03-12,224.0
Z014,2025-03-13,657.0
Z014,2025-03-14,703.0
Z014,2025-03-15,787.0
Z014,2025-03-16,757.0
Z014,2025-03-17,905.0
Z014,2025-03-18,364.0
Z014,2025-03-19,108.0
Z014,2025-03-20,817.0
Z014,2025-03-21,122.0
Z014,2025-03-22,219.0
Z014,2025-03-23,775.0
Z014,2025-03-24,501.0
Z014,2025-03-25,753.0
Z014,2025-03-26,392.0
Z014,2025-03-27,404.0
Z014,2025-03-28,178.0
Z014,2025-03-29,249.0
Z014,2025-03-30,478.0
Z014,2025-03-31,468.0
Z015,2025-01-01,320.0
Z015,2025-01-02,717.0
Z015,2025-01-03,972.0
Z015,2025-01-04,946.0
Z015,2025-01-05,989.0
Z015,2025-01-06,376.0
Z015,2025-01-07,300.0
Z015,2025-01-08,537.0
Z015,2025-01-09,338.0
Z015,2025-01-10,906.0
Z015,2025-01-11,573.0
Z015,2025-01-12,581.0
Z015,2025-01-13,880.0
Z015,2025-01-14,486.0
Z015,2025-01-15,614.0
Z015,2025-01-16,601.0
Z015,2025-01-17,276.0
Z015,2025-01-18,
Z015,2025-01-19,906.0
Z015,2025-01-20,931.0
Z015,2025-01-21,201.0
Z015,2025-01-22,
Z015,2025-01-23,139.0
Z015,2025-01-24,788.0
Z015,2025-01-25,488.0
Z015,2025-01-26,999.0
Z015,2025-01-27,
Z015,2025-01-28,559.0
Z015,2025-01-29,915.0
Z015,2025-01-30,573.0
Z015,2025-01-31,273.0
Z015,2025-02-01,993.0
Z015,2025-02-02,395.0
Z015,2025-02-03,158.0
Z015,2025-02-04,516.0
Z015,2025-02-05,255.0
Z015,2025-02-06,639.0
Z015,2025-02-07,733.0
Z015,2025-02-08,708.0
Z015,2025-02-09,957.0
Z015,2025-02-10,397.0
Z015,2025-02-11,267.0
Z015,2025-02-12,491.0
Z015,2025-02-13,763.0
Z015,2025-02-14,700.0
Z015,2025-02-15,315.0
Z015,2025-02-16,871.0
Z015,2025-02-17,
Z015,2025-02-18,706.0
Z015,2025-02-19,953.0
Z015,2025-02-20,541.0
Z015,2025-02-21,144.0
Z015,2025-02-22,724.0
Z015,2025-02-23,
Z015,2025-02-24,995.0
Z015,2025-02-25,639.0
Z015,2025-02-26,634.0
Z015,2025-02-27,211.0
Z015,2025-02-28,264.0
Z015,2025-03-01,289.0
Z015,2025-03-02,903.0
Z015,2025-03-03,
Z015,2025-03-04,165.0
Z015,2025-03-05,981.0
Z015,2025-03-06,567.0
Z015,2025-03-07,
Z015,2025-03-08,270.0
Z015,2025-03-09,192.0
Z015,2025-03-10,146.0
Z015,2025-03-11,440.0
Z015,2025-03-12,470.0
Z015,2025-03-13,736.0
Z015,2025-03-14,588.0
Z015,2025-03-15,277.0
Z015,2025-03-16,451.0
Z015,2025-03-17,358.0
Z015,2025-03-18,491.0
Z015,2025-03-19,521.0
Z015,2025-03-20,731.0
Z015,2025-03-21,
Z015,2025-03-22,514.0
Z015,2025-03-23,836.0
Z015,2025-03-24,957.0
Z015,2025-03-25,
Z015,2025-03-26,552.0
Z015,2025-03-27,688.0
Z015,2025-03-28,887.0
Z015,2025-03-29,551.0
Z015,2025-03-30,110.0
Z015,2025-03-31,613.0
Z016,2025-01-01,959.0
Z016,2025-01-02,277.0
Z016,2025-01-03,107.0
Z016,2025-01-04,634.0
Z016,2025-01-05,566.0
Z016,2025-01-06,227.0
Z016,2025-01-07,815.0
Z016,2025-01-08,489.0
Z016,2025-01-09,771.0
Z016,2025-01-10,398.0
Z016,2025-01-11,575.0
Z016,2025-01-12,
Z016,2025-01-13,
Z016,2025-01-14,666.0
Z016,2025-01-15,346.0
Z016,2025-01-16,954.0
Z016,2025-01-17,309.0
Z016,2025-01-18,
Z016,2025-01-19,952.0
Z016,2025-01-20,185.0
Z016,2025-01-21,975.0
Z016,2025-01-22,277.0
Z016,2025-01-23,435.0
Z016,2025-01-24,347.0
Z016,2025-01-25,217.0
Z016,2025-01-26,475.0
Z016,2025-01-27,257.0
Z016,2025-01-28,726.0
Z016,2025-01-29,856.0
Z016,2025-01-30,441.0
Z016,2025-01-31,762.0
Z016,2025-02-01,260.0
Z016,2025-02-02,321.0
Z016,2025-02-03,984.0
Z016,2025-02-04,532.0
Z016,2025-02-05,502.0
Z016,2025-02-06,630.0
Z016,2025-02-07,
Z016,2025-02-08,827.0
Z016,2025-02-09,716.0
Z016,2025-02-10,444.0
Z016,2025-02-11,952.0
Z016,2025-02-12,753.0
Z016,2025-02-13,288.0
Z016,2025-02-14,516.0
Z016,2025-02-15,219.0
Z016,2025-02-16,396.0
Z016,2025-02-17,992.0
Z016,2025-02-18,823.0
Z016,2025-02-19,255.0
Z016,2025-02-20,798.0
Z016,2025-02-21,156.0
Z016,2025-02-22,198.0
Z016,2025-02-23,
Z016,2025-02-24,203.0
Z016,2025-02-25,873.0
Z016,2025-02-26,984.0
Z016,2025-02-27,
Z016,2025-02-28,743.0
Z016,2025-03-01,236.0
Z016,2025-03-02,986.0
Z016,2025-03-03,163.0
Z016,2025-03-04,572.0
Z016,2025-03-05,365.0
Z016,2025-03-06,533.0
Z016,2025-03-07,362.0
Z016,2025-03-08,101.0
Z016,2025-03-09,468.0
Z016,2025-03-10,256.0
Z016,2025-03-11,
Z016,2025-03-12,770.0
Z016,2025-03-13,832.0
Z016,2025-03-14,686.0
Z016,2025-03-15,129.0
Z016,2025-03-16,575.0
Z016,2025-03-17,218.0
Z016,2025-03-18,997.0
Z016,2025-03-19,357.0
Z016,2025-03-20,873.0
Z016,2025-03-21,505.0
Z016,2025-03-22,
Z016,2025-03-23,820.0
Z016,2025-03-24,336.0
Z016,2025-03-25,833.0
Z016,2025-03-26,675.0
Z016,2025-03-27,847.0
Z016,2025-03-28,
Z016,2025-03-29,588.0
Z016,2025-03-30,283.0
Z016,2025-03-31,992.0
Z017,2025-01-01,367.0
Z017,2025-01-02,407.0
Z017,2025-01-03,468.0
Z017,2025-01-04,345.0
Z017,2025-01-05,654.0
Z017,2025-01-06,516.0
Z017,2025-01-07,400.0
Z017,2025-01-08,884.0
Z017,2025-01-09,262.0
Z017,2025-01-10,270.0
Z017,2025-01-11,419.0
Z017,2025-01-12,328.0
Z017,2025-01-13,901.0
Z017,2025-01-14,173.0
Z017,2025-01-15,501.0
Z017,2025-01-16,883.0
Z017,2025-01-17,229.0
Z017,2025-01-18,588.0
Z017,2025-01-19,753.0
Z017,2025-01-20,152.0
Z017,2025-01-21,326.0
Z017,2025-01-22,107.0
Z017,2025-01-23,907.0
Z017,2025-01-24,567.0
Z017,2025-01-25,822.0
Z017,2025-01-26,411.0
Z017,2025-01-27,463.0
Z017,2025-01-28,196.0
Z017,2025-01-29,549.0
Z017,2025-01-30,
Z017,2025-01-31,901.0
Z017,2025-02-01,468.0
Z017,2025-02-02,605.0
Z017,2025-02-03,
Z017,2025-02-04,252.0
Z017,2025-02-05,844.0
Z017,2025-02-06,739.0
Z017,2025-02-07,118.0
Z017,2025-02-08,852.0
Z017,2025-02-09,362.0
Z017,2025-02-10,490.0
Z017,2025-02-11,373.0
Z017,2025-02-12,
Z017,2025-02-13,995.0
Z017,2025-02-14,243.0
Z017,2025-02-15,789.0
Z017,2025-02-16,
Z017,2025-02-17,823.0
Z017,2025-02-18,376.0
Z017,2025-02-19,343.0
Z017,2025-02-20,928.0
Z017,2025-02-21,798.0
Z017,2025-02-22,502.0
Z017,2025-02-23,581.0
Z017,2025-02-24,227.0
Z017,2025-02-25,274.0
Z017,2025-02-26,860.0
Z017,2025-02-27,806.0
Z017,2025-02-28,118.0
Z017,2025-03-01,122.0
Z017,2025-03-02,697.0
Z017,2025-03-03,101.0
Z017,2025-03-04,606.0
Z017,2025-03-05,535.0
Z017,2025-03-06,481.0
Z017,2025-03-07,596.0
Z017,2025-03-08,987.0
Z017,2025-03-09,747.0
Z017,2025-03-10,744.0
Z017,2025-03-11,745.0
Z017,2025-03-12,727.0
Z017,2025-03-13,779.0
Z017,2025-03-14,902.0
Z017,2025-03-15,647.0
Z017,2025-03-16,351.0
Z017,2025-03-17,882.0
Z017,2025-03-18,213.0
Z017,2025-03-19,136.0
Z017,2025-03-20,474.0
Z017,2025-03-21,729.0
Z017,2025-03-22,527.0
Z017,2025-03-23,
Z017,2025-03-24,306.0
Z017,2025-03-25,335.0
Z017,2025-03-26,934.0
Z017,2025-03-27,174.0
Z017,2025-03-28,429.0
Z017,2025-03-29,913.0
Z017,2025-03-30,793.0
Z017,2025-03-31,171.0
Z018,2025-01-01,708.0
Z018,2025-01-02,526.0
Z018,2025-01-03,989.0
Z018,2025-01-04,671.0
Z018,2025-01-05,560.0
Z018,2025-01-06,445.0
Z018,2025-01-07,261.0
Z018,2025-01-08,
Z018,2025-01-09,106.0
Z018,2025-01-10,360.0
Z018,2025-01-11,874.0
Z018,2025-01-12,776.0
Z018,2025-01-13,120.0
Z018,2025-01-14,743.0
Z018,2025-01-15,
Z018,2025-01-16,935.0
Z018,2025-01-17,889.0
Z018,2025-01-18,234.0
Z018,2025-01-19,797.0
Z018,2025-01-20,921.0
Z018,2025-01-21,586.0
Z018,2025-01-22,113.0
Z018,2025-01-23,505.0
Z018,2025-01-24,919.0
Z018,2025-01-25,776.0
Z018,2025-01-26,577.0
Z018,2025-01-27,289.0
Z018,2025-01-28,681.0
Z018,2025-01-29,178.0
Z018,2025-01-30,521.0
Z018,2025-01-31,699.0
Z018,2025-02-01,813.0
Z018,2025-02-02,103.0
Z018,2025-02-03,141.0
Z018,2025-02-04,766.0
Z018,2025-02-05,456.0
Z018,2025-02-06,498.0
Z018,2025-02-07,833.0
Z018,2025-02-08,182.0
Z018,2025-02-09,278.0
Z018,2025-02-10,736.0
Z018,2025-02-11,340.0
Z018,2025-02-12,811.0
Z018,2025-02-13,732.0
Z018,2025-02-14,346.0
Z018,2025-02-15,422.0
Z018,2025-02-16,550.0
Z018,2025-02-17,300.0
Z018,2025-02-18,986.0
Z018,2025-02-19,194.0
Z018,2025-02-20,
Z018,2025-02-21,649.0
Z018,2025-02-22,208.0
Z018,2025-02-23,248.0
Z018,2025-02-24,953.0
Z018,2025-02-25,779.0
Z018,2025-02-26,246.0
Z018,2025-02-27,257.0
Z018,2025-02-28,932.0
Z018,2025-03-01,105.0
Z018,2025-03-02,280.0
Z018,2025-03-03,648.0
Z018,2025-03-04,623.0
Z018,2025-03-05,221.0
Z018,2025-03-06,877.0
Z018,2025-03-07,262.0
Z018,2025-03-08,376.0
Z018,2025-03-09,955.0
Z018,2025-03-10,297.0
Z018,2025-03-11,250.0
Z018,2025-03-12,936.0
Z018,2025-03-13,119.0
Z018,2025-03-14,759.0
Z018,2025-03-15,193.0
Z018,2025-03-16,877.0
Z018,2025-03-17,266.0
Z018,2025-03-18,962.0
Z018,2025-03-19,558.0
Z018,2025-03-20,
Z018,2025-03-21,980.0
Z018,2025-03-22,327.0
Z018,2025-03-23,183.0
Z018,2025-03-24,648.0
Z018,2025-03-25,269.0
Z018,2025-03-26,577.0
Z018,2025-03-27,251.0
Z018,2025-03-28,779.0
Z018,2025-03-29,520.0
Z018,2025-03-30,609.0
Z018,2025-03-31,100.0
Z019,2025-01-01,571.0
Z019,2025-01-02,987.0
Z019,2025-01-03,202.0
Z019,2025-01-04,219.0
Z019,2025-01-05,621.0
Z019,2025-01-06,803.0
Z019,2025-01-07,104.0
Z019,2025-01-08,304.0
Z019,2025-01-09,340.0
Z019,2025-01-10,734.0
Z019,2025-01-11,988.0
Z019,2025-01-12,637.0
Z019,2025-01-13,779.0
Z019,2025-01-14,660.0
Z019,2025-01-15,185.0
Z019,2025-01-16,671.0
Z019,2025-01-17,662.0
Z019,2025-01-18,537.0
Z019,2025-01-19,882.0
Z019,2025-01-20,991.0
Z019,2025-01-21,124.0
Z019,2025-01-22,864.0
Z019,2025-01-23,335.0
Z019,2025-01-24,
Z019,2025-01-25,703.0
Z019,2025-01-26,
Z019,2025-01-27,269.0
Z019,2025-01-28,482.0
Z019,2025-01-29,
Z019,2025-01-30,290.0
Z019,2025-01-31,652.0
Z019,2025-02-01,430.0
Z019,2025-02-02,107.0
Z019,2025-02-03,556.0
Z019,2025-02-04,966.0
Z019,2025-02-05,715.0
Z019,2025-02-06,105.0
Z019,2025-02-07,450.0
Z019,2025-02-08,403.0
Z019,2025-02-09,257.0
Z019,2025-02-10,859.0
Z019,2025-02-11,144.0
Z019,2025-02-12,502.0
Z019,2025-02-13,517.0
Z019,2025-02-14,502.0
Z019,2025-02-15,528.0
Z019,2025-02-16,986.0
Z019,2025-02-17,408.0
Z019,2025-02-18,772.0
Z019,2025-02-19,927.0
Z019,2025-02-20,186.0
Z019,2025-02-21,248.0
Z019,2025-02-22,292.0
Z019,2025-02-23,338.0
Z019,2025-02-24,
Z019,2025-02-25,101.0
Z019,2025-02-26,
Z019,2025-02-27,208.0
Z019,2025-02-28,725.0
Z019,2025-03-01,966.0
Z019,2025-03-02,623.0
Z019,2025-03-03,613.0
Z019,2025-03-04,533.0
Z019,2025-03-05,187.0
Z019,2025-03-06,826.0
Z019,2025-03-07,325.0
Z019,2025-03-08,467.0
Z019,2025-03-09,723.0
Z019,2025-03-10,643.0
Z019,2025-03-11,603.0
Z019,2025-03-12,626.0
Z019,2025-03-13,268.0
Z019,2025-03-14,231.0
Z019,2025-03-15,653.0
Z019,2025-03-16,505.0
Z019,2025-03-17,516.0
Z019,2025-03-18,132.0
Z019,2025-03-19,731.0
Z019,2025-03-20,223.0
Z019,2025-03-21,878.0
Z019,2025-03-22,466.0
Z019,2025-03-23,551.0
Z019,2025-03-24,872.0
Z019,2025-03-25,268.0
Z019,2025-03-26,563.0
Z019,2025-03-27,778.0
Z019,2025-03-28,882.0
Z019,2025-03-29,327.0
Z019,2025-03-30,263.0
Z019,2025-03-31,814.0
Z020,2025-01-01,750.0
Z020,2025-01-02,
Z020,2025-01-03,267.0
Z020,2025-01-04,533.0
Z020,2025-01-05,
Z020,2025-01-06,495.0
Z020,2025-01-07,791.0
Z020,2025-01-08,887.0
Z020,2025-01-09,802.0
Z020,2025-01-10,991.0
Z020,2025-01-11,
Z020,2025-01-12,766.0
Z020,2025-01-13,792.0
Z020,2025-01-14,630.0
Z020,2025-01-15,289.0
Z020,2025-01-16,581.0
Z020,2025-01-17,877.0
Z020,2025-01-18,
Z020,2025-01-19,829.0
Z020,2025-01-20,685.0
Z020,2025-01-21,448.0
Z020,2025-01-22,279.0
Z020,2025-01-23,692.0
Z020,2025-01-24,318.0
Z020,2025-01-25,215.0
Z020,2025-01-26,932.0
Z020,2025-01-27,573.0
Z020,2025-01-28,715.0
Z020,2025-01-29,320.0
Z020,2025-01-30,691.0
Z020,2025-01-31,117.0
Z020,2025-02-01,724.0
Z020,2025-02-02,236.0
Z020,2025-02-03,768.0
Z020,2025-02-04,161.0
Z020,2025-02-05,956.0
Z020,2025-02-06,103.0
Z020,2025-02-07,606.0
Z020,2025-02-08,474.0
Z020,2025-02-09,457.0
Z020,2025-02-10,855.0
Z020,2025-02-11,523.0
Z020,2025-02-12,774.0
Z020,2025-02-13,309.0
Z020,2025-02-14,857.0
Z020,2025-02-15,348.0
Z020,2025-02-16,930.0
Z020,2025-02-17,921.0
Z020,2025-02-18,234.0
Z020,2025-02-19,541.0
Z020,2025-02-20,931.0
Z020,2025-02-21,300.0
Z020,2025-02-22,760.0
Z020,2025-02-23,887.0
Z020,2025-02-24,246.0
Z020,2025-02-25,215.0
Z020,2025-02-26,411.0
Z020,2025-02-27,141.0
Z020,2025-02-28,474.0
Z020,2025-03-01,361.0
Z020,2025-03-02,836.0
Z020,2025-03-03,645.0
Z020,2025-03-04,724.0
Z020,2025-03-05,860.0
Z020,2025-03-06,646.0
Z020,2025-03-07,472.0
Z020,2025-03-08,990.0
Z020,2025-03-09,597.0
Z020,2025-03-10,
Z020,2025-03-11,300.0
Z020,2025-03-12,571.0
Z020,2025-03-13,202.0
Z020,2025-03-14,347.0
Z020,2025-03-15,640.0
Z020,2025-03-16,147.0
Z020,2025-03-17,602.0
Z020,2025-03-18,919.0
Z020,2025-03-19,590.0
Z020,2025-03-20,491.0
Z020,2025-03-21,560.0
Z020,2025-03-22,485.0
Z020,2025-03-23,584.0
Z020,2025-03-24,
Z020,2025-03-25,361.0
Z020,2025-03-26,716.0
Z020,2025-03-27,658.0
Z020,2025-03-28,618.0
Z020,2025-03-29,229.0
Z020,2025-03-30,102.0
Z020,2025-03-31,676.0
Z021,2025-01-01,267.0
Z021,2025-01-02,966.0
Z021,2025-01-03,968.0
Z021,2025-01-04,442.0
Z021,2025-01-05,892.0
Z021,2025-01-06,959.0
Z021,2025-01-07,158.0
Z021,2025-01-08,545.0
Z021,2025-01-09,111.0
Z021,2025-01-10,243.0
Z021,2025-01-11,944.0
Z021,2025-01-12,854.0
Z021,2025-01-13,135.0
Z021,2025-01-14,622.0
Z021,2025-01-15,180.0
Z021,2025-01-16,883.0
Z021,2025-01-17,430.0
Z021,2025-01-18,745.0
Z021,2025-01-19,493.0
Z021,2025-01-20,567.0
Z021,2025-01-21,
Z021,2025-01-22,
Z021,2025-01-23,728.0
Z021,2025-01-24,642.0
Z021,2025-01-25,440.0
Z021,2025-01-26,170.0
Z021,2025-01-27,113.0
Z021,2025-01-28,950.0
Z021,2025-01-29,539.0
Z021,2025-01-30,223.0
Z021,2025-01-31,
Z021,2025-02-01,468.0
Z021,2025-02-02,685.0
Z021,2025-02-03,855.0
Z021,2025-02-04,917.0
Z021,2025-02-05,131.0
Z021,2025-02-06,591.0
Z021,2025-02-07,723.0
Z021,2025-02-08,997.0
Z021,2025-02-09,408.0
Z021,2025-02-10,963.0
Z021,2025-02-11,679.0
Z021,2025-02-12,700.0
Z021,2025-02-13,362.0
Z021,2025-02-14,
Z021,2025-02-15,277.0
Z021,2025-02-16,744.0
Z021,2025-02-17,555.0
Z021,2025-02-18,659.0
Z021,2025-02-19,498.0
Z021,2025-02-20,242.0
Z021,2025-02-21,352.0
Z021,2025-02-22,796.0
Z021,2025-02-23,595.0
Z021,2025-02-24,774.0
Z021,2025-02-25,226.0
Z021,2025-02-26,802.0
Z021,2025-02-27,928.0
Z021,2025-02-28,733.0
Z021,2025-03-01,820.0
Z021,2025-03-02,266.0
Z021,2025-03-03,391.0
Z021,2025-03-04,637.0
Z021,2025-03-05,939.0
Z021,2025-03-06,232.0
Z021,2025-03-07,391.0
Z021,2025-03-08,820.0
Z021,2025-03-09,
Z021,2025-03-10,
Z021,2025-03-11,628.0
Z021,2025-03-12,899.0
Z021,2025-03-13,569.0
Z021,2025-03-14,143.0
Z021,2025-03-15,643.0
Z021,2025-03-16,521.0
Z021,2025-03-17,394.0
Z021,2025-03-18,454.0
Z021,2025-03-19,961.0
Z021,2025-03-20,177.0
Z021,2025-03-21,517.0
Z021,2025-03-22,585.0
Z021,2025-03-23,924.0
Z021,2025-03-24,
Z021,2025-03-25,696.0
Z021,2025-03-26,299.0
Z021,2025-03-27,256.0
Z021,2025-03-28,135.0
Z021,2025-03-29,891.0
