zone_id,date,traffic_congestion
Z012,2025-03-31,L
Z013,2025-01-01,M
Z013,2025-01-02,L
Z013,2025-01-03,
Z013,2025-01-04,L
Z013,2025-01-05,M
Z013,2025-01-06,L
Z013,2025-01-07,H
Z013,2025-01-08,
Z013,2025-01-09,M
Z013,2025-01-10,M
Z013,2025-01-11,M
Z013,2025-01-12,L
Z013,2025-01-13,M
Z013,2025-01-14,L
Z013,2025-01-15,H
Z013,2025-01-16,M
Z013,2025-01-17,
Z013,2025-01-18,H
Z013,2025-01-19,L
Z013,2025-01-20,M
Z013,2025-01-21,H
Z013,2025-01-22,L
Z013,2025-01-23,M
Z013,2025-01-24,
Z013,2025-01-25,M
Z013,2025-01-26,L
Z013,2025-01-27,M
Z013,2025-01-28,H
Z013,2025-01-29,L
Z013,2025-01-30,M
Z013,2025-01-31,M
Z013,2025-02-01,M
Z013,2025-02-02,L
Z013,2025-02-03,M
Z013,2025-02-04,L
Z013,2025-02-05,L
Z013,2025-02-06,M
Z013,2025-02-07,M
Z013,2025-02-08,M
Z013,2025-02-09,H
Z013,2025-02-10,L
Z013,2025-02-11,L
Z013,2025-02-12,M
Z013,2025-02-13,M
Z013,2025-02-14,M
Z013,2025-02-15,
Z013,2025-02-16,L
Z013,2025-02-17,L
Z013,2025-02-18,H
Z013,2025-02-19,M
Z013,2025-02-20,L
Z013,2025-02-21,L
Z013,2025-02-22,M
Z013,2025-02-23,M
Z013,2025-02-24,L
Z013,2025-02-25,L
Z013,2025-02-26,
Z013,2025-02-27,L
Z013,2025-02-28,M
Z013,2025-03-01,M
Z013,2025-03-02,L
Z013,2025-03-03,L
Z013,2025-03-04,M
Z013,2025-03-05,M
Z013,2025-03-06,H
Z013,2025-03-07,M
Z013,2025-03-08,L
Z013,2025-03-09,L
Z013,2025-03-10,M
Z013,2025-03-11,M
Z013,2025-03-12,L
Z013,2025-03-13,M
Z013,2025-03-14,M
Z013,2025-03-15,M
Z013,2025-03-16,L
Z013,2025-03-17,M
Z013,2025-03-18,
Z013,2025-03-19,H
Z013,2025-03-20,
Z013,2025-03-21,M
Z013,2025-03-22,L
Z013,2025-03-23,L
Z013,2025-03-24,M
Z013,2025-03-25,M
Z013,2025-03-26,H
Z013,2025-03-27,L
Z013,2025-03-28,L
Z013,2025-03-29,M
Z013,2025-03-30,H
Z013,2025-03-31,M
Z014,2025-01-01,M
Z014,2025-01-02,L
Z014,2025-01-03,L
Z014,2025-01-04,M
Z014,2025-01-05,L
Z014,2025-01-06,L
Z014,2025-01-07,L
Z014,2025-01-08,M
Z014,2025-01-09,L
Z014,2025-01-10,L
Z014,2025-01-11,L
Z014,2025-01-12,L
Z014,2025-01-13,M
Z014,2025-01-14,L
Z014,2025-01-15,M
Z014,2025-01-16,L
Z014,2025-01-17,M
Z014,2025-01-18,M
Z014,2025-01-19,H
Z014,2025-01-20,M
Z014,2025-01-21,L
Z014,2025-01-22,L
Z014,2025-01-23,M
Z014,2025-01-24,L
Z014,2025-01-25,L
Z014,2025-01-26,M
Z014,2025-01-27,H
Z014,2025-01-28,
Z014,2025-01-29,M
Z014,2025-01-30,M
Z014,2025-01-31,M
Z014,2025-02-01,L
Z014,2025-02-02,M
Z014,2025-02-03,
Z014,2025-02-04,
Z014,2025-02-05,L
Z014,2025-02-06,L
Z014,2025-02-07,L
Z014,2025-02-08,L
Z014,2025-02-09,L
Z014,2025-02-10,M
Z014,2025-02-11,M
Z014,2025-02-12,H
Z014,2025-02-13,M
Z014,2025-02-14,L
Z014,2025-02-15,L
Z014,2025-02-16,M
Z014,2025-02-17,M
Z014,2025-02-18,L
Z014,2025-02-19,L
Z014,2025-02-20,M
Z014,2025-02-21,
Z014,2025-02-22,L
Z014,2025-02-23,H
Z014,2025-02-24,M
Z014,2025-02-25,L
Z014,2025-02-26,M
Z014,2025-02-27,L
Z014,2025-02-28,L
Z014,2025-03-01,L
Z014,2025-03-02,L
Z014,2025-03-03,M
Z014,2025-03-04,M
Z014,2025-03-05,L
Z014,2025-03-06,M
Z014,2025-03-07,L
Z014,2025-03-08,H
Z014,2025-03-09,M
Z014,2025-03-10,M
Z014,2025-03-11,H
Z014,2025-03-12,M
Z014,2025-03-13,M
Z014,2025-03-14,H
Z014,2025-03-15,M
Z014,2025-03-16,L
Z014,2025-03-17,M
Z014,2025-03-18,M
Z014,2025-03-19,L
Z014,2025-03-20,H
Z014,2025-03-21,L
Z014,2025-03-22,M
Z014,2025-03-23,
Z014,2025-03-24,M
Z014,2025-03-25,M
Z014,2025-03-26,M
Z014,2025-03-27,M
Z014,2025-03-28,H
Z014,2025-03-29,L
Z014,2025-03-30,M
Z014,2025-03-31,M
Z015,2025-01-01,M
Z015,2025-01-02,M
Z015,2025-01-03,L
Z015,2025-01-04,H
Z015,2025-01-05,L
Z015,2025-01-06,M
Z015,2025-01-07,H
Z015,2025-01-08,L
Z015,2025-01-09,H
Z015,2025-01-10,M
Z015,2025-01-11,H
Z015,2025-01-12,L
Z015,2025-01-13,L
Z015,2025-01-14,M
Z015,2025-01-15,L
Z015,2025-01-16,M
Z015,2025-01-17,M
Z015,2025-01-18,M
Z015,2025-01-19,M
Z015,2025-01-20,H
Z015,2025-01-21,H
Z015,2025-01-22,M
Z015,2025-01-23,M
Z015,2025-01-24,H
Z015,2025-01-25,M
Z015,2025-01-26,H
Z015,2025-01-27,M
Z015,2025-01-28,M
Z015,2025-01-29,M
Z015,2025-01-30,L
Z015,2025-01-31,M
Z015,2025-02-01,L
Z015,2025-02-02,H
Z015,2025-02-03,M
Z015,2025-02-04,L
Z015,2025-02-05,
Z015,2025-02-06,L
Z015,2025-02-07,M
Z015,2025-02-08,L
Z015,2025-02-09,L
Z015,2025-02-10,M
Z015,2025-02-11,L
Z015,2025-02-12,H
Z015,2025-02-13,H
Z015,2025-02-14,L
Z015,2025-02-15,L
Z015,2025-02-16,M
Z015,2025-02-17,L
Z015,2025-02-18,H
Z015,2025-02-19,H
Z015,2025-02-20,M
Z015,2025-02-21,M
Z015,2025-02-22,L
Z015,2025-02-23,H
Z015,2025-02-24,L
Z015,2025-02-25,H
Z015,2025-02-26,L
Z015,2025-02-27,L
Z015,2025-02-28,L
Z015,2025-03-01,
Z015,2025-03-02,M
Z015,2025-03-03,L
Z015,2025-03-04,M
Z015,2025-03-05,H
Z015,2025-03-06,L
Z015,2025-03-07,L
Z015,2025-03-08,M
Z015,2025-03-09,L
Z015,2025-03-10,M
Z015,2025-03-11,H
Z015,2025-03-12,H
Z015,2025-03-13,L
Z015,2025-03-14,H
Z015,2025-03-15,L
Z015,2025-03-16,L
Z015,2025-03-17,L
Z015,2025-03-18,
Z015,2025-03-19,L
Z015,2025-03-20,H
Z015,2025-03-21,M
Z015,2025-03-22,L
Z015,2025-03-23,L
Z015,2025-03-24,M
Z015,2025-03-25,M
Z015,2025-03-26,M
Z015,2025-03-27,L
Z015,2025-03-28,M
Z015,2025-03-29,L
Z015,2025-03-30,M
Z015,2025-03-31,H
Z016,2025-01-01,L
Z016,2025-01-02,L
Z016,2025-01-03,H
Z016,2025-01-04,L
Z016,2025-01-05,L
Z016,2025-01-06,M
Z016,2025-01-07,L
Z016,2025-01-08,M
Z016,2025-01-09,M
Z016,2025-01-10,M
Z016,2025-01-11,L
Z016,2025-01-12,H
Z016,2025-01-13,L
Z016,2025-01-14,L
Z016,2025-01-15,L
Z016,2025-01-16,L
Z016,2025-01-17,L
Z016,2025-01-18,M
Z016,2025-01-19,L
Z016,2025-01-20,L
Z016,2025-01-21,M
Z016,2025-01-22,M
Z016,2025-01-23,M
Z016,2025-01-24,H
Z016,2025-01-25,L
Z016,2025-01-26,M
Z016,2025-01-27,L
Z016,2025-01-28,L
Z016,2025-01-29,M
Z016,2025-01-30,M
Z016,2025-01-31,M
Z016,2025-02-01,M
Z016,2025-02-02,M
Z016,2025-02-03,M
Z016,2025-02-04,M
Z016,2025-02-05,L
Z016,2025-02-06,L
Z016,2025-02-07,
Z016,2025-02-08,M
Z016,2025-02-09,H
Z016,2025-02-10,M
Z016,2025-02-11,M
Z016,2025-02-12,M
Z016,2025-02-13,M
Z016,2025-02-14,M
Z016,2025-02-15,L
Z016,2025-02-16,M
Z016,2025-02-17,
Z016,2025-02-18,L
Z016,2025-02-19,M
Z016,2025-02-20,M
Z016,2025-02-21,M
Z016,2025-02-22,
Z016,2025-02-23,H
Z016,2025-02-24,L
Z016,2025-02-25,L
Z016,2025-02-26,M
Z016,2025-02-27,M
Z016,2025-02-28,M
Z016,2025-03-01,
Z016,2025-03-02,M
Z016,2025-03-03,L
Z016,2025-03-04,H
Z016,2025-03-05,L
Z016,2025-03-06,L
Z016,2025-03-07,H
Z016,2025-03-08,M
Z016,2025-03-09,M
Z016,2025-03-10,L
Z016,2025-03-11,
Z016,2025-03-12,M
Z016,2025-03-13,H
Z016,2025-03-14,L
Z016,2025-03-15,L
Z016,2025-03-16,
Z016,2025-03-17,H
Z016,2025-03-18,L
Z016,2025-03-19,L
Z016,2025-03-20,L
Z016,2025-03-21,M
Z016,2025-03-22,M
Z016,2025-03-23,M
Z016,2025-03-24,M
Z016,2025-03-25,M
Z016,2025-03-26,L
Z016,2025-03-27,L
Z016,2025-03-28,M
Z016,2025-03-29,L
Z016,2025-03-30,L
Z016,2025-03-31,L
Z017,2025-01-01,H
Z017,2025-01-02,M
Z017,2025-01-03,L
Z017,2025-01-04,H
Z017,2025-01-05,L
Z017,2025-01-06,L
Z017,2025-01-07,L
Z017,2025-01-08,M
Z017,2025-01-09,
Z017,2025-01-10,M
Z017,2025-01-11,L
Z017,2025-01-12,M
Z017,2025-01-13,M
Z017,2025-01-14,M
Z017,2025-01-15,L
Z017,2025-01-16,L
Z017,2025-01-17,H
Z017,2025-01-18,M
Z017,2025-01-19,M
Z017,2025-01-20,M
Z017,2025-01-21,H
Z017,2025-01-22,L
Z017,2025-01-23,M
Z017,2025-01-24,L
Z017,2025-01-25,M
Z017,2025-01-26,M
Z017,2025-01-27,M
Z017,2025-01-28,H
Z017,2025-01-29,L
Z017,2025-01-30,L
Z017,2025-01-31,M
Z017,2025-02-01,L
Z017,2025-02-02,M
Z017,2025-02-03,H
Z017,2025-02-04,M
Z017,2025-02-05,L
Z017,2025-02-06,H
Z017,2025-02-07,H
Z017,2025-02-08,H
Z017,2025-02-09,L
Z017,2025-02-10,M
Z017,2025-02-11,L
Z017,2025-02-12,L
Z017,2025-02-13,H
Z017,2025-02-14,L
Z017,2025-02-15,M
Z017,2025-02-16,L
Z017,2025-02-17,L
Z017,2025-02-18,M
Z017,2025-02-19,M
Z017,2025-02-20,L
Z017,2025-02-21,L
Z017,2025-02-22,H
Z017,2025-02-23,M
Z017,2025-02-24,M
Z017,2025-02-25,M
Z017,2025-02-26,L
Z017,2025-02-27,H
Z017,2025-02-28,L
Z017,2025-03-01,L
Z017,2025-03-02,H
Z017,2025-03-03,M
Z017,2025-03-04,L
Z017,2025-03-05,H
Z017,2025-03-06,L
Z017,2025-03-07,M
Z017,2025-03-08,M
Z017,2025-03-09,L
Z017,2025-03-10,L
Z017,2025-03-11,L
Z017,2025-03-12,M
Z017,2025-03-13,H
Z017,2025-03-14,L
Z017,2025-03-15,L
Z017,2025-03-16,L
Z017,2025-03-17,M
Z017,2025-03-18,L
Z017,2025-03-19,M
Z017,2025-03-20,M
Z017,2025-03-21,L
Z017,2025-03-22,L
Z017,2025-03-23,M
Z017,2025-03-24,L
Z017,2025-03-25,L
Z017,2025-03-26,L
Z017,2025-03-27,M
Z017,2025-03-28,M
Z017,2025-03-29,M
Z017,2025-03-30,M
Z017,2025-03-31,M
Z018,2025-01-01,L
Z018,2025-01-02,M
Z018,2025-01-03,L
Z018,2025-01-04,L
Z018,2025-01-05,L
Z018,2025-01-06,M
Z018,2025-01-07,L
Z018,2025-01-08,M
Z018,2025-01-09,M
Z018,2025-01-10,L
Z018,2025-01-11,L
Z018,2025-01-12,H
Z018,2025-01-13,L
Z018,2025-01-14,L
Z018,2025-01-15,M
Z018,2025-01-16,M
Z018,2025-01-17,L
Z018,2025-01-18,
Z018,2025-01-19,H
Z018,2025-01-20,M
Z018,2025-01-21,H
Z018,2025-01-22,L
Z018,2025-01-23,M
Z018,2025-01-24,M
Z018,2025-01-25,M
Z018,2025-01-26,L
Z018,2025-01-27,
Z018,2025-01-28,L
Z018,2025-01-29,L
Z018,2025-01-30,H
Z018,2025-01-31,M
Z018,2025-02-01,H
Z018,2025-02-02,M
Z018,2025-02-03,M
Z018,2025-02-04,M
Z018,2025-02-05,M
Z018,2025-02-06,H
Z018,2025-02-07,H
Z018,2025-02-08,L
Z018,2025-02-09,L
Z018,2025-02-10,M
Z018,2025-02-11,
Z018,2025-02-12,M
Z018,2025-02-13,M
Z018,2025-02-14,M
Z018,2025-02-15,
Z018,2025-02-16,L
Z018,2025-02-17,L
Z018,2025-02-18,H
Z018,2025-02-19,M
Z018,2025-02-20,M
Z018,2025-02-21,L
Z018,2025-02-22,M
Z018,2025-02-23,M
Z018,2025-02-24,M
Z018,2025-02-25,L
Z018,2025-02-26,L
Z018,2025-02-27,M
Z018,2025-02-28,L
Z018,2025-03-01,H
Z018,2025-03-02,M
Z018,2025-03-03,M
Z018,2025-03-04,M
Z018,2025-03-05,L
Z018,2025-03-06,L
Z018,2025-03-07,
Z018,2025-03-08,L
Z018,2025-03-09,L
Z018,2025-03-10,M
Z018,2025-03-11,M
Z018,2025-03-12,H
Z018,2025-03-13,M
Z018,2025-03-14,H
Z018,2025-03-15,H
Z018,2025-03-16,
Z018,2025-03-17,L
Z018,2025-03-18,M
Z018,2025-03-19,L
Z018,2025-03-20,L
Z018,2025-03-21,M
Z018,2025-03-22,M
Z018,2025-03-23,M
Z018,2025-03-24,L
Z018,2025-03-25,
Z018,2025-03-26,L
Z018,2025-03-27,L
Z018,2025-03-28,L
Z018,2025-03-29,L
Z018,2025-03-30,M
Z018,2025-03-31,M
Z019,2025-01-01,L
Z019,2025-01-02,L
Z019,2025-01-03,L
Z019,2025-01-04,L
Z019,2025-01-05,M
Z019,2025-01-06,M
Z019,2025-01-07,L
Z019,2025-01-08,H
Z019,2025-01-09,
Z019,2025-01-10,L
Z019,2025-01-11,L
Z019,2025-01-12,M
Z019,2025-01-13,L
Z019,2025-01-14,M
Z019,2025-01-15,M
Z019,2025-01-16,M
Z019,2025-01-17,L
Z019,2025-01-18,H
Z019,2025-01-19,M
Z019,2025-01-20,L
Z019,2025-01-21,M
Z019,2025-01-22,
Z019,2025-01-23,H
Z019,2025-01-24,
Z019,2025-01-25,H
Z019,2025-01-26,M
Z019,2025-01-27,L
Z019,2025-01-28,M
Z019,2025-01-29,H
Z019,2025-01-30,M
Z019,2025-01-31,L
Z019,2025-02-01,L
Z019,2025-02-02,M
Z019,2025-02-03,L
Z019,2025-02-04,
Z019,2025-02-05,L
Z019,2025-02-06,H
Z019,2025-02-07,M
Z019,2025-02-08,M
Z019,2025-02-09,M
Z019,2025-02-10,M
Z019,2025-02-11,M
Z019,2025-02-12,L
Z019,2025-02-13,
Z019,2025-02-14,L
Z019,2025-02-15,H
Z019,2025-02-16,M
Z019,2025-02-17,H
Z019,2025-02-18,L
Z019,2025-02-19,M
Z019,2025-02-20,M
Z019,2025-02-21,L
Z019,2025-02-22,L
Z019,2025-02-23,L
Z019,2025-02-24,M
Z019,2025-02-25,M
Z019,2025-02-26,
Z019,2025-02-27,H
Z019,2025-02-28,L
Z019,2025-03-01,L
Z019,2025-03-02,L
Z019,2025-03-03,
Z019,2025-03-04,L
Z019,2025-03-05,L
Z019,2025-03-06,H
Z019,2025-03-07,H
Z019,2025-03-08,H
Z019,2025-03-09,L
Z019,2025-03-10,L
Z019,2025-03-11,L
Z019,2025-03-12,
Z019,2025-03-13,L
Z019,2025-03-14,H
Z019,2025-03-15,M
Z019,2025-03-16,L
Z019,2025-03-17,M
Z019,2025-03-18,L
Z019,2025-03-19,L
Z019,2025-03-20,L
Z019,2025-03-21,M
Z019,2025-03-22,L
Z019,2025-03-23,M
Z019,2025-03-24,L
Z019,2025-03-25,M
Z019,2025-03-26,
Z019,2025-03-27,M
Z019,2025-03-28,H
Z019,2025-03-29,H
Z019,2025-03-30,M
Z019,2025-03-31,L
Z020,2025-01-01,L
Z020,2025-01-02,L
Z020,2025-01-03,L
Z020,2025-01-04,H
Z020,2025-01-05,L
Z020,2025-01-06,H
Z020,2025-01-07,M
Z020,2025-01-08,M
Z020,2025-01-09,
Z020,2025-01-10,L
Z020,2025-01-11,H
Z020,2025-01-12,H
Z020,2025-01-13,L
Z020,2025-01-14,L
Z020,2025-01-15,H
Z020,2025-01-16,M
Z020,2025-01-17,L
Z020,2025-01-18,M
Z020,2025-01-19,M
Z020,2025-01-20,H
Z020,2025-01-21,H
Z020,2025-01-22,L
Z020,2025-01-23,M
Z020,2025-01-24,L
Z020,2025-01-25,L
Z020,2025-01-26,M
Z020,2025-01-27,L
Z020,2025-01-28,L
Z020,2025-01-29,M
Z020,2025-01-30,L
Z020,2025-01-31,H
Z020,2025-02-01,M
Z020,2025-02-02,M
Z020,2025-02-03,H
Z020,2025-02-04,M
Z020,2025-02-05,M
Z020,2025-02-06,L
Z020,2025-02-07,L
Z020,2025-02-08,L
Z020,2025-02-09,M
Z020,2025-02-10,H
Z020,2025-02-11,L
Z020,2025-02-12,H
Z020,2025-02-13,M
Z020,2025-02-14,L
Z020,2025-02-15,M
Z020,2025-02-16,H
Z020,2025-02-17,H
Z020,2025-02-18,M
Z020,2025-02-19,M
Z020,2025-02-20,M
Z020,2025-02-21,M
Z020,2025-02-22,M
Z020,2025-02-23,H
Z020,2025-02-24,L
Z020,2025-02-25,H
Z020,2025-02-26,H
Z020,2025-02-27,H
Z020,2025-02-28,L
Z020,2025-03-01,H
Z020,2025-03-02,H
Z020,2025-03-03,L
Z020,2025-03-04,L
Z020,2025-03-05,L
Z020,2025-03-06,L
Z020,2025-03-07,L
Z020,2025-03-08,
Z020,2025-03-09,
Z020,2025-03-10,L
Z020,2025-03-11,H
Z020,2025-03-12,H
Z020,2025-03-13,H
Z020,2025-03-14,L
Z020,2025-03-15,L
Z020,2025-03-16,L
Z020,2025-03-17,M
Z020,2025-03-18,L
Z020,2025-03-19,M
Z020,2025-03-20,H
Z020,2025-03-21,H
Z020,2025-03-22,
Z020,2025-03-23,M
Z020,2025-03-24,M
Z020,2025-03-25,L
Z020,2025-03-26,H
Z020,2025-03-27,H
Z020,2025-03-28,L
Z020,2025-03-29,H
Z020,2025-03-30,L
Z020,2025-03-31,
Z021,2025-01-01,L
Z021,2025-01-02,H
Z021,2025-01-03,L
Z021,2025-01-04,L
Z021,2025-01-05,L
Z021,2025-01-06,M
Z021,2025-01-07,M
Z021,2025-01-08,L
Z021,2025-01-09,H
Z021,2025-01-10,H
Z021,2025-01-11,H
Z021,2025-01-12,M
Z021,2025-01-13,M
Z021,2025-01-14,
Z021,2025-01-15,L
Z021,2025-01-16,L
Z021,2025-01-17,L
Z021,2025-01-18,L
Z021,2025-01-19,L
Z021,2025-01-20,H
Z021,2025-01-21,L
Z021,2025-01-22,L
Z021,2025-01-23,L
Z021,2025-01-24,H
Z021,2025-01-25,H
Z021,2025-01-26,L
Z021,2025-01-27,L
Z021,2025-01-28,M
Z021,2025-01-29,L
Z021,2025-01-30,L
Z021,2025-01-31,M
Z021,2025-02-01,L
Z021,2025-02-02,M
Z021,2025-02-03,L
Z021,2025-02-04,L
Z021,2025-02-05,M
Z021,2025-02-06,L
Z021,2025-02-07,L
Z021,2025-02-08,L
Z021,2025-02-09,L
Z021,2025-02-10,M
Z021,2025-02-11,L
Z021,2025-02-12,H
Z021,2025-02-13,
Z021,2025-02-14,H
Z021,2025-02-15,M
Z021,2025-02-16,L
Z021,2025-02-17,H
Z021,2025-02-18,L
Z021,2025-02-19,H
Z021,2025-02-20,L
Z021,2025-02-21,L
Z021,2025-02-22,M
Z021,2025-02-23,M
Z021,2025-02-24,L
Z021,2025-02-25,M
Z021,2025-02-26,M
Z021,2025-02-27,H
Z021,2025-02-28,M
Z021,2025-03-01,L
Z021,2025-03-02,M
Z021,2025-03-03,M
Z021,2025-03-04,M
Z021,2025-03-05,M
Z021,2025-03-06,H
Z021,2025-03-07,L
Z021,2025-03-08,M
Z021,2025-03-09,M
Z021,2025-03-10,M
Z021,2025-03-11,M
Z021,2025-03-12,M
Z021,2025-03-13,L
Z021,2025-03-14,
Z021,2025-03-15,M
Z021,2025-03-16,L
Z021,2025-03-17,L
Z021,2025-03-18,L
Z021,2025-03-19,H
Z021,2025-03-20,H
Z021,2025-03-21,L
Z021,2025-03-22,H
Z021,2025-03-23,L
Z021,2025-03-24,L
Z021,2025-03-25,L
Z021,2025-03-26,H
Z021,2025-03-27,H
Z021,2025-03-28,
Z021,2025-03-29,H
Z021,2025-03-30,H
Z021,2025-03-31,
Z022,2025-01-01,L
Z022,2025-01-02,H
Z022,2025-01-03,L
Z022,2025-01-04,M
Z022,2025-01-05,L
Z022,2025-01-06,
Z022,2025-01-07,L
Z022,2025-01-08,M
Z022,2025-01-09,H
Z022,2025-01-10,L
Z022,2025-01-11,L
Z022,2025-01-12,H
Z022,2025-01-13,M
Z022,2025-01-14,L
Z022,2025-01-15,M
Z022,2025-01-16,H
Z022,2025-01-17,H
Z022,2025-01-18,H
Z022,2025-01-19,L
Z022,2025-01-20,M
Z022,2025-01-21,L
Z022,2025-01-22,H
Z022,2025-01-23,M
Z022,2025-01-24,H
Z022,2025-01-25,M
Z022,2025-01-26,M
Z022,2025-01-27,H
Z022,2025-01-28,H
Z022,2025-01-29,M
Z022,2025-01-30,M
Z022,2025-01-31,M
Z022,2025-02-01,L
Z022,2025-02-02,M
Z022,2025-02-03,H
Z022,2025-02-04,L
Z022,2025-02-05,L
Z022,2025-02-06,M
Z022,2025-02-07,L
Z022,2025-02-08,H
Z022,2025-02-09,H
Z022,2025-02-10,M
Z022,2025-02-11,M
Z022,2025-02-12,L
Z022,2025-02-13,L
Z022,2025-02-14,M
Z022,2025-02-15,M
Z022,2025-02-16,H
Z022,2025-02-17,M
Z022,2025-02-18,H
Z022,2025-02-19,
Z022,2025-02-20,L
Z022,2025-02-21,M
Z022,2025-02-22,L
Z022,2025-02-23,M
Z022,2025-02-24,M
Z022,2025-02-25,L
Z022,2025-02-26,L
Z022,2025-02-27,M
Z022,2025-02-28,M
Z022,2025-03-01,H
Z022,2025-03-02,H
Z022,2025-03-03,L
Z022,2025-03-04,L
Z022,2025-03-05,H
Z022,2025-03-06,M
Z022,2025-03-07,L
Z022,2025-03-08,M
Z022,2025-03-09,M
Z022,2025-03-10,H
Z022,2025-03-11,L
Z022,2025-03-12,H
Z022,2025-03-13,
Z022,2025-03-14,L
Z022,2025-03-15,M
Z022,2025-03-16,M
Z022,2025-03-17,L
Z022,2025-03-18,M
Z022,2025-03-19,H
Z022,2025-03-20,L
Z022,2025-03-21,L
Z022,2025-03-22,M
Z022,2025-03-23,M
Z022,2025-03-24,L
Z022,2025-03-25,L
Z022,2025-03-26,L
Z022,2025-03-27,M
Z022,2025-03-28,L
Z022,2025-03-29,M
Z022,2025-03-30,M
Z022,2025-03-31,L
Z023,2025-01-01,H
Z023,2025-01-02,L
Z023,2025-01-03,M
Z023,2025-01-04,L
Z023,2025-01-05,H
Z023,2025-01-06,L
Z023,2025-01-07,
Z023,2025-01-08,L
Z023,2025-01-09,M
Z023,2025-01-10,L
Z023,2025-01-11,M
Z023,2025-01-12,L
Z023,2025-01-13,L
Z023,2025-01-14,H
Z023,2025-01-15,M
Z023,2025-01-16,M
Z023,2025-01-17,L
Z023,2025-01-18,M
Z023,2025-01-19,L
Z023,2025-01-20,H
Z023,2025-01-21,M
Z023,2025-01-22,H
Z023,2025-01-23,L
Z023,2025-01-24,L
Z023,2025-01-25,H
Z023,2025-01-26,M
Z023,2025-01-27,M
Z023,2025-01-28,L
Z023,2025-01-29,M
Z023,2025-01-30,M
Z023,2025-01-31,L
Z023,2025-02-01,M
Z023,2025-02-02,H
Z023,2025-02-03,L
Z023,2025-02-04,L
Z023,2025-02-05,
Z023,2025-02-06,H
Z023,2025-02-07,H
Z023,2025-02-08,L
Z023,2025-02-09,H
Z023,2025-02-10,L
Z023,2025-02-11,M
Z023,2025-02-12,M
Z023,2025-02-13,M
Z023,2025-02-14,H
Z023,2025-02-15,M
Z023,2025-02-16,
Z023,2025-02-17,H
Z023,2025-02-18,L
Z023,2025-02-19,M
Z023,2025-02-20,M
Z023,2025-02-21,
Z023,2025-02-22,H
Z023,2025-02-23,M
Z023,2025-02-24,L
Z023,2025-02-25,L
Z023,2025-02-26,M
Z023,2025-02-27,H
Z023,2025-02-28,L
Z023,2025-03-01,H
Z023,2025-03-02,M
Z023,2025-03-03,L
Z023,2025-03-04,M
Z023,2025-03-05,
Z023,2025-03-06,H
Z023,2025-03-07,H
Z023,2025-03-08,H
Z023,2025-03-09,M
Z023,2025-03-10,L
Z023,2025-03-11,M
Z023,2025-03-12,M
Z023,2025-03-13,L
Z023,2025-03-14,M
Z023,2025-03-15,M
Z023,2025-03-16,L
Z023,2025-03-17,
Z023,2025-03-18,M
Z023,2025-03-19,M
Z023,2025-03-20,
Z023,2025-03-21,L
Z023,2025-03-22,M
Z023,2025-03-23,H
Z023,2025-03-24,L
Z023,2025-03-25,
Z023,2025-03-26,L
Z023,2025-03-27,M
Z023,2025-03-28,H
Z023,2025-03-29,H
Z023,2025-03-30,L
Z023,2025-03-31,H
Z024,2025-01-01,M
Z024,2025-01-02,H
Z024,2025-01-03,M
Z024,2025-01-04,M
Z024,2025-01-05,M
Z024,2025-01-06,H
Z024,2025-01-07,L
Z024,2025-01-08,H
Z024,2025-01-09,
Z024,2025-01-10,L
Z024,2025-01-11,H
Z024,2025-01-12,
Z024,2025-01-13,L
Z024,2025-01-14,H
Z024,2025-01-15,H
Z024,2025-01-16,L
Z024,2025-01-17,L
Z024,2025-01-18,L
Z024,2025-01-19,H
Z024,2025-01-20,
Z024,2025-01-21,L
Z024,2025-01-22,H
Z024,2025-01-23,L
Z024,2025-01-24,L
Z024,2025-01-25,L
Z024,2025-01-26,M
Z024,2025-01-27,M
Z024,2025-01-28,H
Z024,2025-01-29,L
Z024,2025-01-30,L
Z024,2025-01-31,L
Z024,2025-02-01,H
Z024,2025-02-02,L
Z024,2025-02-03,L
Z024,2025-02-04,L
Z024,2025-02-05,H
Z024,2025-02-06,L
Z024,2025-02-07,L
Z024,2025-02-08,M
Z024,2025-02-09,M
Z024,2025-02-10,M
Z024,2025-02-11,M
Z024,2025-02-12,M
Z024,2025-02-13,H
Z024,2025-02-14,M
Z024,2025-02-15,
Z024,2025-02-16,
Z024,2025-02-17,M
Z024,2025-02-18,L
Z024,2025-02-19,L
Z024,2025-02-20,M
Z024,2025-02-21,L
Z024,2025-02-22,M
Z024,2025-02-23,L
Z024,2025-02-24,M
Z024,2025-02-25,M
Z024,2025-02-26,L
Z024,2025-02-27,L
Z024,2025-02-28,L
Z024,2025-03-01,L
Z024,2025-03-02,M
Z024,2025-03-03,M
Z024,2025-03-04,L
Z024,2025-03-05,L
Z024,2025-03-06,M
Z024,2025-03-07,M
Z024,2025-03-08,M
Z024,2025-03-09,H
Z024,2025-03-10,L
Z024,2025-03-11,M
Z024,2025-03-12,M
Z024,2025-03-13,H
Z024,2025-03-14,H
Z024,2025-03-15,H
Z024,2025-03-16,H
Z024,2025-03-17,L
Z024,2025-03-18,M
Z024,2025-03-19,L
Z024,2025-03-20,L
Z024,2025-03-21,L
Z024,2025-03-22,L
Z024,2025-03-23,H
Z024,2025-03-24,M
Z024,2025-03-25,L
Z024,2025-03-26,M
Z024,2025-03-27,M
Z024,2025-03-28,H
Z024,2025-03-29,L
Z024,2025-03-30,M
