zone_id,date,tourist_visits
Z011,2025-02-14,18.0
Z011,2025-02-15,406.0
Z011,2025-02-16,561.0
Z011,2025-02-17,
Z011,2025-02-18,184.0
Z011,2025-02-19,559.0
Z011,2025-02-20,146.0
Z011,2025-02-21,333.0
Z011,2025-02-22,454.0
Z011,2025-02-23,991.0
Z011,2025-02-24,111.0
Z011,2025-02-25,73.0
Z011,2025-02-26,541.0
Z011,2025-02-27,
Z011,2025-02-28,879.0
Z011,2025-03-01,576.0
Z011,2025-03-02,902.0
Z011,2025-03-03,3.0
Z011,2025-03-04,564.0
Z011,2025-03-05,843.0
Z011,2025-03-06,236.0
Z011,2025-03-07,363.0
Z011,2025-03-08,331.0
Z011,2025-03-09,741.0
Z011,2025-03-10,714.0
Z011,2025-03-11,241.0
Z011,2025-03-12,708.0
Z011,2025-03-13,355.0
Z011,2025-03-14,44.0
Z011,2025-03-15,350.0
Z011,2025-03-16,239.0
Z011,2025-03-17,212.0
Z011,2025-03-18,559.0
Z011,2025-03-19,757.0
Z011,2025-03-20,158.0
Z011,2025-03-21,367.0
Z011,2025-03-22,283.0
Z011,2025-03-23,559.0
Z011,2025-03-24,174.0
Z011,2025-03-25,624.0
Z011,2025-03-26,
Z011,2025-03-27,96.0
Z011,2025-03-28,429.0
Z011,2025-03-29,
Z011,2025-03-30,669.0
Z011,2025-03-31,752.0
Z012,2025-01-01,
Z012,2025-01-02,311.0
Z012,2025-01-03,773.0
Z012,2025-01-04,57.0
Z012,2025-01-05,785.0
Z012,2025-01-06,107.0
Z012,2025-01-07,797.0
Z012,2025-01-08,833.0
Z012,2025-01-09,405.0
Z012,2025-01-10,391.0
Z012,2025-01-11,693.0
Z012,2025-01-12,441.0
Z012,2025-01-13,469.0
Z012,2025-01-14,996.0
Z012,2025-01-15,547.0
Z012,2025-01-16,410.0
Z012,2025-01-17,893.0
Z012,2025-01-18,797.0
Z012,2025-01-19,
Z012,2025-01-20,789.0
Z012,2025-01-21,606.0
Z012,2025-01-22,
Z012,2025-01-23,93.0
Z012,2025-01-24,137.0
Z012,2025-01-25,965.0
Z012,2025-01-26,44.0
Z012,2025-01-27,1.0
Z012,2025-01-28,170.0
Z012,2025-01-29,639.0
Z012,2025-01-30,925.0
Z012,2025-01-31,917.0
Z012,2025-02-01,550.0
Z012,2025-02-02,
Z012,2025-02-03,834.0
Z012,2025-02-04,361.0
Z012,2025-02-05,201.0
Z012,2025-02-06,474.0
Z012,2025-02-07,387.0
Z012,2025-02-08,370.0
Z012,2025-02-09,383.0
Z012,2025-02-10,748.0
Z012,2025-02-11,956.0
Z012,2025-02-12,223.0
Z012,2025-02-13,35.0
Z012,2025-02-14,159.0
Z012,2025-02-15,111.0
Z012,2025-02-16,
Z012,2025-02-17,
Z012,2025-02-18,574.0
Z012,2025-02-19,
Z012,2025-02-20,427.0
Z012,2025-02-21,38.0
Z012,2025-02-22,338.0
Z012,2025-02-23,922.0
Z012,2025-02-24,300.0
Z012,2025-02-25,517.0
Z012,2025-02-26,474.0
Z012,2025-02-27,321.0
Z012,2025-02-28,78.0
Z012,2025-03-01,523.0
Z012,2025-03-02,472.0
Z012,2025-03-03,239.0
Z012,2025-03-04,240.0
Z012,2025-03-05,603.0
Z012,2025-03-06,
Z012,2025-03-07,186.0
Z012,2025-03-08,719.0
Z012,2025-03-09,510.0
Z012,2025-03-10,847.0
Z012,2025-03-11,793.0
Z012,2025-03-12,996.0
Z012,2025-03-13,31.0
Z012,2025-03-14,428.0
Z012,2025-03-15,757.0
Z012,2025-03-16,231.0
Z012,2025-03-17,217.0
Z012,2025-03-18,118.0
Z012,2025-03-19,421.0
Z012,2025-03-20,682.0
Z012,2025-03-21,455.0
Z012,2025-03-22,958.0
Z012,2025-03-23,32.0
Z012,2025-03-24,331.0
Z012,2025-03-25,357.0
Z012,2025-03-26,994.0
Z012,2025-03-27,534.0
Z012,2025-03-28,896.0
Z012,2025-03-29,170.0
Z012,2025-03-30,650.0
Z012,2025-03-31,739.0
Z013,2025-01-01,894.0
Z013,2025-01-02,182.0
Z013,2025-01-03,258.0
Z013,2025-01-04,25.0
Z013,2025-01-05,826.0
Z013,2025-01-06,748.0
Z013,2025-01-07,
Z013,2025-01-08,323.0
Z013,2025-01-09,537.0
Z013,2025-01-10,873.0
Z013,2025-01-11,748.0
Z013,2025-01-12,548.0
Z013,2025-01-13,153.0
Z013,2025-01-14,814.0
Z013,2025-01-15,336.0
Z013,2025-01-16,876.0
Z013,2025-01-17,111.0
Z013,2025-01-18,433.0
Z013,2025-01-19,762.0
Z013,2025-01-20,792.0
Z013,2025-01-21,30.0
Z013,2025-01-22,173.0
Z013,2025-01-23,844.0
Z013,2025-01-24,354.0
Z013,2025-01-25,457.0
Z013,2025-01-26,268.0
Z013,2025-01-27,128.0
Z013,2025-01-28,539.0
Z013,2025-01-29,
Z013,2025-01-30,703.0
Z013,2025-01-31,690.0
Z013,2025-02-01,147.0
Z013,2025-02-02,4.0
Z013,2025-02-03,966.0
Z013,2025-02-04,3.0
Z013,2025-02-05,920.0
Z013,2025-02-06,523.0
Z013,2025-02-07,761.0
Z013,2025-02-08,427.0
Z013,2025-02-09,625.0
Z013,2025-02-10,172.0
Z013,2025-02-11,474.0
Z013,2025-02-12,151.0
Z013,2025-02-13,280.0
Z013,2025-02-14,847.0
Z013,2025-02-15,986.0
Z013,2025-02-16,219.0
Z013,2025-02-17,675.0
Z013,2025-02-18,
Z013,2025-02-19,429.0
Z013,2025-02-20,795.0
Z013,2025-02-21,590.0
Z013,2025-02-22,350.0
Z013,2025-02-23,529.0
Z013,2025-02-24,461.0
Z013,2025-02-25,354.0
Z013,2025-02-26,627.0
Z013,2025-02-27,212.0
Z013,2025-02-28,357.0
Z013,2025-03-01,630.0
Z013,2025-03-02,110.0
Z013,2025-03-03,377.0
Z013,2025-03-04,268.0
Z013,2025-03-05,200.0
Z013,2025-03-06,932.0
Z013,2025-03-07,73.0
Z013,2025-03-08,923.0
Z013,2025-03-09,796.0
Z013,2025-03-10,544.0
Z013,2025-03-11,363.0
Z013,2025-03-12,924.0
Z013,2025-03-13,230.0
Z013,2025-03-14,257.0
Z013,2025-03-15,193.0
Z013,2025-03-16,778.0
Z013,2025-03-17,620.0
Z013,2025-03-18,
Z013,2025-03-19,403.0
Z013,2025-03-20,245.0
Z013,2025-03-21,913.0
Z013,2025-03-22,86.0
Z013,2025-03-23,175.0
Z013,2025-03-24,151.0
Z013,2025-03-25,450.0
Z013,2025-03-26,73.0
Z013,2025-03-27,370.0
Z013,2025-03-28,735.0
Z013,2025-03-29,865.0
Z013,2025-03-30,857.0
Z013,2025-03-31,99.0
Z014,2025-01-01,377.0
Z014,2025-01-02,175.0
Z014,2025-01-03,591.0
Z014,2025-01-04,140.0
Z014,2025-01-05,500.0
Z014,2025-01-06,957.0
Z014,2025-01-07,297.0
Z014,2025-01-08,885.0
Z014,2025-01-09,656.0
Z014,2025-01-10,31.0
Z014,2025-01-11,60.0
Z014,2025-01-12,542.0
Z014,2025-01-13,714.0
Z014,2025-01-14,882.0
Z014,2025-01-15,805.0
Z014,2025-01-16,942.0
Z014,2025-01-17,104.0
Z014,2025-01-18,338.0
Z014,2025-01-19,706.0
Z014,2025-01-20,600.0
Z014,2025-01-21,759.0
Z014,2025-01-22,997.0
Z014,2025-01-23,
Z014,2025-01-24,354.0
Z014,2025-01-25,620.0
Z014,2025-01-26,253.0
Z014,2025-01-27,677.0
Z014,2025-01-28,848.0
Z014,2025-01-29,778.0
Z014,2025-01-30,867.0
Z014,2025-01-31,527.0
Z014,2025-02-01,297.0
Z014,2025-02-02,937.0
Z014,2025-02-03,405.0
Z014,2025-02-04,802.0
Z014,2025-02-05,85.0
Z014,2025-02-06,881.0
Z014,2025-02-07,399.0
Z014,2025-02-08,867.0
Z014,2025-02-09,
Z014,2025-02-10,992.0
Z014,2025-02-11,245.0
Z014,2025-02-12,283.0
Z014,2025-02-13,84.0
Z014,2025-02-14,128.0
Z014,2025-02-15,
Z014,2025-02-16,580.0
Z014,2025-02-17,518.0
Z014,2025-02-18,726.0
Z014,2025-02-19,717.0
Z014,2025-02-20,32.0
Z014,2025-02-21,601.0
Z014,2025-02-22,845.0
Z014,2025-02-23,285.0
Z014,2025-02-24,969.0
Z014,2025-02-25,527.0
Z014,2025-02-26,239.0
Z014,2025-02-27,25.0
Z014,2025-02-28,657.0
Z014,2025-03-01,177.0
Z014,2025-03-02,569.0
Z014,2025-03-03,616.0
Z014,2025-03-04,146.0
Z014,2025-03-05,893.0
Z014,2025-03-06,300.0
Z014,2025-03-07,
Z014,2025-03-08,460.0
Z014,2025-03-09,441.0
Z014,2025-03-10,617.0
Z014,2025-03-11,
Z014,2025-03-12,360.0
Z014,2025-03-13,853.0
Z014,2025-03-14,904.0
Z014,2025-03-15,19.0
Z014,2025-03-16,797.0
Z014,2025-03-17,
Z014,2025-03-18,700.0
Z014,2025-03-19,273.0
Z014,2025-03-20,41.0
Z014,2025-03-21,998.0
Z014,2025-03-22,67.0
Z014,2025-03-23,708.0
Z014,2025-03-24,
Z014,2025-03-25,305.0
Z014,2025-03-26,111.0
Z014,2025-03-27,403.0
Z014,2025-03-28,578.0
Z014,2025-03-29,406.0
Z014,2025-03-30,30.0
Z014,2025-03-31,769.0
Z015,2025-01-01,
Z015,2025-01-02,579.0
Z015,2025-01-03,88.0
Z015,2025-01-04,974.0
Z015,2025-01-05,
Z015,2025-01-06,388.0
Z015,2025-01-07,811.0
Z015,2025-01-08,869.0
Z015,2025-01-09,616.0
Z015,2025-01-10,103.0
Z015,2025-01-11,943.0
Z015,2025-01-12,287.0
Z015,2025-01-13,
Z015,2025-01-14,325.0
Z015,2025-01-15,241.0
Z015,2025-01-16,934.0
Z015,2025-01-17,494.0
Z015,2025-01-18,924.0
Z015,2025-01-19,
Z015,2025-01-20,834.0
Z015,2025-01-21,982.0
Z015,2025-01-22,111.0
Z015,2025-01-23,63.0
Z015,2025-01-24,116.0
Z015,2025-01-25,57.0
Z015,2025-01-26,865.0
Z015,2025-01-27,288.0
Z015,2025-01-28,745.0
Z015,2025-01-29,222.0
Z015,2025-01-30,163.0
Z015,2025-01-31,504.0
Z015,2025-02-01,864.0
Z015,2025-02-02,
Z015,2025-02-03,873.0
Z015,2025-02-04,286.0
Z015,2025-02-05,305.0
Z015,2025-02-06,900.0
Z015,2025-02-07,
Z015,2025-02-08,343.0
Z015,2025-02-09,874.0
Z015,2025-02-10,686.0
Z015,2025-02-11,626.0
Z015,2025-02-12,125.0
Z015,2025-02-13,865.0
Z015,2025-02-14,23.0
Z015,2025-02-15,662.0
Z015,2025-02-16,705.0
Z015,2025-02-17,398.0
Z015,2025-02-18,678.0
Z015,2025-02-19,
Z015,2025-02-20,44.0
Z015,2025-02-21,820.0
Z015,2025-02-22,630.0
Z015,2025-02-23,270.0
Z015,2025-02-24,171.0
Z015,2025-02-25,869.0
Z015,2025-02-26,247.0
Z015,2025-02-27,40.0
Z015,2025-02-28,749.0
Z015,2025-03-01,238.0
Z015,2025-03-02,406.0
Z015,2025-03-03,731.0
Z015,2025-03-04,582.0
Z015,2025-03-05,355.0
Z015,2025-03-06,886.0
Z015,2025-03-07,96.0
Z015,2025-03-08,634.0
Z015,2025-03-09,722.0
Z015,2025-03-10,244.0
Z015,2025-03-11,13.0
Z015,2025-03-12,859.0
Z015,2025-03-13,76.0
Z015,2025-03-14,670.0
Z015,2025-03-15,258.0
Z015,2025-03-16,721.0
Z015,2025-03-17,458.0
Z015,2025-03-18,879.0
Z015,2025-03-19,14.0
Z015,2025-03-20,756.0
Z015,2025-03-21,239.0
Z015,2025-03-22,843.0
Z015,2025-03-23,734.0
Z015,2025-03-24,313.0
Z015,2025-03-25,358.0
Z015,2025-03-26,59.0
Z015,2025-03-27,617.0
Z015,2025-03-28,857.0
Z015,2025-03-29,
Z015,2025-03-30,531.0
Z015,2025-03-31,
Z016,2025-01-01,
Z016,2025-01-02,879.0
Z016,2025-01-03,351.0
Z016,2025-01-04,836.0
Z016,2025-01-05,
Z016,2025-01-06,298.0
Z016,2025-01-07,846.0
Z016,2025-01-08,973.0
Z016,2025-01-09,438.0
Z016,2025-01-10,848.0
Z016,2025-01-11,307.0
Z016,2025-01-12,262.0
Z016,2025-01-13,256.0
Z016,2025-01-14,212.0
Z016,2025-01-15,646.0
Z016,2025-01-16,75.0
Z016,2025-01-17,519.0
Z016,2025-01-18,959.0
Z016,2025-01-19,292.0
Z016,2025-01-20,617.0
Z016,2025-01-21,172.0
Z016,2025-01-22,178.0
Z016,2025-01-23,314.0
Z016,2025-01-24,130.0
Z016,2025-01-25,832.0
Z016,2025-01-26,935.0
Z016,2025-01-27,3.0
Z016,2025-01-28,249.0
Z016,2025-01-29,87.0
Z016,2025-01-30,299.0
Z016,2025-01-31,254.0
Z016,2025-02-01,293.0
Z016,2025-02-02,877.0
Z016,2025-02-03,600.0
Z016,2025-02-04,287.0
Z016,2025-02-05,299.0
Z016,2025-02-06,4.0
Z016,2025-02-07,235.0
Z016,2025-02-08,748.0
Z016,2025-02-09,399.0
Z016,2025-02-10,750.0
Z016,2025-02-11,891.0
Z016,2025-02-12,88.0
Z016,2025-02-13,104.0
Z016,2025-02-14,283.0
Z016,2025-02-15,371.0
Z016,2025-02-16,983.0
Z016,2025-02-17,767.0
Z016,2025-02-18,273.0
Z016,2025-02-19,577.0
Z016,2025-02-20,63.0
Z016,2025-02-21,272.0
Z016,2025-02-22,401.0
Z016,2025-02-23,738.0
Z016,2025-02-24,565.0
Z016,2025-02-25,419.0
Z016,2025-02-26,
Z016,2025-02-27,897.0
Z016,2025-02-28,874.0
Z016,2025-03-01,
Z016,2025-03-02,314.0
Z016,2025-03-03,300.0
Z016,2025-03-04,63.0
Z016,2025-03-05,165.0
Z016,2025-03-06,31.0
Z016,2025-03-07,782.0
Z016,2025-03-08,785.0
Z016,2025-03-09,638.0
Z016,2025-03-10,207.0
Z016,2025-03-11,998.0
Z016,2025-03-12,163.0
Z016,2025-03-13,
Z016,2025-03-14,123.0
Z016,2025-03-15,914.0
Z016,2025-03-16,269.0
Z016,2025-03-17,561.0
Z016,2025-03-18,996.0
Z016,2025-03-19,856.0
Z016,2025-03-20,295.0
Z016,2025-03-21,1.0
Z016,2025-03-22,214.0
Z016,2025-03-23,48.0
Z016,2025-03-24,527.0
Z016,2025-03-25,275.0
Z016,2025-03-26,671.0
Z016,2025-03-27,
Z016,2025-03-28,34.0
Z016,2025-03-29,651.0
Z016,2025-03-30,
Z016,2025-03-31,778.0
Z017,2025-01-01,919.0
Z017,2025-01-02,112.0
Z017,2025-01-03,437.0
Z017,2025-01-04,950.0
Z017,2025-01-05,84.0
Z017,2025-01-06,547.0
Z017,2025-01-07,309.0
Z017,2025-01-08,648.0
Z017,2025-01-09,519.0
Z017,2025-01-10,307.0
Z017,2025-01-11,115.0
Z017,2025-01-12,607.0
Z017,2025-01-13,155.0
Z017,2025-01-14,759.0
Z017,2025-01-15,913.0
Z017,2025-01-16,
Z017,2025-01-17,839.0
Z017,2025-01-18,206.0
Z017,2025-01-19,367.0
Z017,2025-01-20,163.0
Z017,2025-01-21,696.0
Z017,2025-01-22,259.0
Z017,2025-01-23,964.0
Z017,2025-01-24,254.0
Z017,2025-01-25,935.0
Z017,2025-01-26,72.0
Z017,2025-01-27,573.0
Z017,2025-01-28,656.0
Z017,2025-01-29,985.0
Z017,2025-01-30,229.0
Z017,2025-01-31,510.0
Z017,2025-02-01,911.0
Z017,2025-02-02,832.0
Z017,2025-02-03,771.0
Z017,2025-02-04,766.0
Z017,2025-02-05,641.0
Z017,2025-02-06,578.0
Z017,2025-02-07,105.0
Z017,2025-02-08,937.0
Z017,2025-02-09,882.0
Z017,2025-02-10,152.0
Z017,2025-02-11,
Z017,2025-02-12,368.0
Z017,2025-02-13,
Z017,2025-02-14,913.0
Z017,2025-02-15,882.0
Z017,2025-02-16,705.0
Z017,2025-02-17,634.0
Z017,2025-02-18,819.0
Z017,2025-02-19,149.0
Z017,2025-02-20,275.0
Z017,2025-02-21,985.0
Z017,2025-02-22,940.0
Z017,2025-02-23,136.0
Z017,2025-02-24,113.0
Z017,2025-02-25,219.0
Z017,2025-02-26,174.0
Z017,2025-02-27,466.0
Z017,2025-02-28,73.0
Z017,2025-03-01,0.0
Z017,2025-03-02,858.0
Z017,2025-03-03,923.0
Z017,2025-03-04,557.0
Z017,2025-03-05,854.0
Z017,2025-03-06,940.0
Z017,2025-03-07,281.0
Z017,2025-03-08,771.0
Z017,2025-03-09,971.0
Z017,2025-03-10,345.0
Z017,2025-03-11,435.0
Z017,2025-03-12,549.0
Z017,2025-03-13,999.0
Z017,2025-03-14,
Z017,2025-03-15,65.0
Z017,2025-03-16,287.0
Z017,2025-03-17,428.0
Z017,2025-03-18,7.0
Z017,2025-03-19,713.0
Z017,2025-03-20,781.0
Z017,2025-03-21,390.0
Z017,2025-03-22,965.0
Z017,2025-03-23,
Z017,2025-03-24,377.0
Z017,2025-03-25,
Z017,2025-03-26,602.0
Z017,2025-03-27,965.0
Z017,2025-03-28,437.0
Z017,2025-03-29,392.0
Z017,2025-03-30,563.0
Z017,2025-03-31,853.0
Z018,2025-01-01,797.0
Z018,2025-01-02,247.0
Z018,2025-01-03,730.0
Z018,2025-01-04,641.0
Z018,2025-01-05,287.0
Z018,2025-01-06,342.0
Z018,2025-01-07,512.0
Z018,2025-01-08,897.0
Z018,2025-01-09,123.0
Z018,2025-01-10,480.0
Z018,2025-01-11,125.0
Z018,2025-01-12,407.0
Z018,2025-01-13,212.0
Z018,2025-01-14,267.0
Z018,2025-01-15,230.0
Z018,2025-01-16,12.0
Z018,2025-01-17,170.0
Z018,2025-01-18,353.0
Z018,2025-01-19,414.0
Z018,2025-01-20,645.0
Z018,2025-01-21,717.0
Z018,2025-01-22,865.0
Z018,2025-01-23,363.0
Z018,2025-01-24,311.0
Z018,2025-01-25,138.0
Z018,2025-01-26,48.0
Z018,2025-01-27,79.0
Z018,2025-01-28,402.0
Z018,2025-01-29,202.0
Z018,2025-01-30,699.0
Z018,2025-01-31,968.0
Z018,2025-02-01,125.0
Z018,2025-02-02,408.0
Z018,2025-02-03,389.0
Z018,2025-02-04,566.0
Z018,2025-02-05,747.0
Z018,2025-02-06,293.0
Z018,2025-02-07,939.0
Z018,2025-02-08,689.0
Z018,2025-02-09,930.0
Z018,2025-02-10,
Z018,2025-02-11,496.0
Z018,2025-02-12,821.0
Z018,2025-02-13,
Z018,2025-02-14,305.0
Z018,2025-02-15,333.0
Z018,2025-02-16,826.0
Z018,2025-02-17,624.0
Z018,2025-02-18,965.0
Z018,2025-02-19,962.0
Z018,2025-02-20,507.0
Z018,2025-02-21,185.0
Z018,2025-02-22,322.0
Z018,2025-02-23,314.0
Z018,2025-02-24,683.0
Z018,2025-02-25,516.0
Z018,2025-02-26,340.0
Z018,2025-02-27,972.0
Z018,2025-02-28,487.0
Z018,2025-03-01,752.0
Z018,2025-03-02,817.0
Z018,2025-03-03,836.0
Z018,2025-03-04,611.0
Z018,2025-03-05,913.0
Z018,2025-03-06,310.0
Z018,2025-03-07,
Z018,2025-03-08,728.0
Z018,2025-03-09,475.0
Z018,2025-03-10,189.0
Z018,2025-03-11,918.0
Z018,2025-03-12,472.0
Z018,2025-03-13,43.0
Z018,2025-03-14,822.0
Z018,2025-03-15,183.0
Z018,2025-03-16,991.0
Z018,2025-03-17,217.0
Z018,2025-03-18,892.0
Z018,2025-03-19,269.0
Z018,2025-03-20,785.0
Z018,2025-03-21,453.0
Z018,2025-03-22,663.0
Z018,2025-03-23,644.0
Z018,2025-03-24,602.0
Z018,2025-03-25,894.0
Z018,2025-03-26,765.0
Z018,2025-03-27,185.0
Z018,2025-03-28,141.0
Z018,2025-03-29,596.0
Z018,2025-03-30,468.0
Z018,2025-03-31,285.0
Z019,2025-01-01,703.0
Z019,2025-01-02,897.0
Z019,2025-01-03,
Z019,2025-01-04,724.0
Z019,2025-01-05,521.0
Z019,2025-01-06,378.0
Z019,2025-01-07,868.0
Z019,2025-01-08,157.0
Z019,2025-01-09,773.0
Z019,2025-01-10,333.0
Z019,2025-01-11,152.0
Z019,2025-01-12,5.0
Z019,2025-01-13,
Z019,2025-01-14,549.0
Z019,2025-01-15,
Z019,2025-01-16,893.0
Z019,2025-01-17,625.0
Z019,2025-01-18,465.0
Z019,2025-01-19,836.0
Z019,2025-01-20,712.0
Z019,2025-01-21,787.0
Z019,2025-01-22,101.0
Z019,2025-01-23,273.0
Z019,2025-01-24,710.0
Z019,2025-01-25,113.0
Z019,2025-01-26,874.0
Z019,2025-01-27,817.0
Z019,2025-01-28,271.0
Z019,2025-01-29,196.0
Z019,2025-01-30,193.0
Z019,2025-01-31,
Z019,2025-02-01,
Z019,2025-02-02,862.0
Z019,2025-02-03,44.0
Z019,2025-02-04,69.0
Z019,2025-02-05,788.0
Z019,2025-02-06,398.0
Z019,2025-02-07,599.0
Z019,2025-02-08,271.0
Z019,2025-02-09,313.0
Z019,2025-02-10,699.0
Z019,2025-02-11,656.0
Z019,2025-02-12,869.0
Z019,2025-02-13,317.0
Z019,2025-02-14,730.0
Z019,2025-02-15,386.0
Z019,2025-02-16,862.0
Z019,2025-02-17,790.0
Z019,2025-02-18,264.0
Z019,2025-02-19,362.0
Z019,2025-02-20,396.0
Z019,2025-02-21,742.0
Z019,2025-02-22,334.0
Z019,2025-02-23,
Z019,2025-02-24,22.0
Z019,2025-02-25,802.0
Z019,2025-02-26,801.0
Z019,2025-02-27,105.0
Z019,2025-02-28,529.0
Z019,2025-03-01,336.0
Z019,2025-03-02,952.0
Z019,2025-03-03,740.0
Z019,2025-03-04,350.0
Z019,2025-03-05,
Z019,2025-03-06,167.0
Z019,2025-03-07,733.0
Z019,2025-03-08,281.0
Z019,2025-03-09,269.0
Z019,2025-03-10,559.0
Z019,2025-03-11,803.0
Z019,2025-03-12,102.0
Z019,2025-03-13,321.0
Z019,2025-03-14,
Z019,2025-03-15,670.0
Z019,2025-03-16,18.0
Z019,2025-03-17,907.0
Z019,2025-03-18,636.0
Z019,2025-03-19,50.0
Z019,2025-03-20,713.0
Z019,2025-03-21,46.0
Z019,2025-03-22,503.0
Z019,2025-03-23,102.0
Z019,2025-03-24,824.0
Z019,2025-03-25,243.0
Z019,2025-03-26,594.0
Z019,2025-03-27,288.0
Z019,2025-03-28,493.0
Z019,2025-03-29,457.0
Z019,2025-03-30,966.0
Z019,2025-03-31,359.0
Z020,2025-01-01,457.0
Z020,2025-01-02,828.0
Z020,2025-01-03,439.0
Z020,2025-01-04,582.0
Z020,2025-01-05,599.0
Z020,2025-01-06,649.0
Z020,2025-01-07,480.0
Z020,2025-01-08,651.0
Z020,2025-01-09,857.0
Z020,2025-01-10,743.0
Z020,2025-01-11,497.0
Z020,2025-01-12,84.0
Z020,2025-01-13,786.0
Z020,2025-01-14,53.0
Z020,2025-01-15,
Z020,2025-01-16,165.0
Z020,2025-01-17,75.0
Z020,2025-01-18,244.0
Z020,2025-01-19,183.0
Z020,2025-01-20,175.0
Z020,2025-01-21,952.0
Z020,2025-01-22,461.0
Z020,2025-01-23,850.0
Z020,2025-01-24,640.0
Z020,2025-01-25,642.0
Z020,2025-01-26,516.0
Z020,2025-01-27,508.0
Z020,2025-01-28,470.0
Z020,2025-01-29,285.0
Z020,2025-01-30,433.0
Z020,2025-01-31,169.0
Z020,2025-02-01,
Z020,2025-02-02,444.0
Z020,2025-02-03,220.0
Z020,2025-02-04,91.0
Z020,2025-02-05,395.0
Z020,2025-02-06,267.0
Z020,2025-02-07,843.0
Z020,2025-02-08,836.0
Z020,2025-02-09,321.0
Z020,2025-02-10,859.0
Z020,2025-02-11,684.0
Z020,2025-02-12,178.0
Z020,2025-02-13,256.0
Z020,2025-02-14,363.0
Z020,2025-02-15,868.0
Z020,2025-02-16,189.0
Z020,2025-02-17,474.0
Z020,2025-02-18,
Z020,2025-02-19,138.0
Z020,2025-02-20,804.0
Z020,2025-02-21,663.0
Z020,2025-02-22,150.0
Z020,2025-02-23,995.0
Z020,2025-02-24,926.0
Z020,2025-02-25,690.0
Z020,2025-02-26,854.0
Z020,2025-02-27,682.0
Z020,2025-02-28,953.0
Z020,2025-03-01,143.0
Z020,2025-03-02,688.0
Z020,2025-03-03,642.0
Z020,2025-03-04,270.0
Z020,2025-03-05,777.0
Z020,2025-03-06,959.0
Z020,2025-03-07,648.0
Z020,2025-03-08,818.0
Z020,2025-03-09,122.0
Z020,2025-03-10,805.0
Z020,2025-03-11,76.0
Z020,2025-03-12,436.0
Z020,2025-03-13,80.0
Z020,2025-03-14,390.0
Z020,2025-03-15,602.0
Z020,2025-03-16,101.0
Z020,2025-03-17,946.0
Z020,2025-03-18,75.0
Z020,2025-03-19,159.0
Z020,2025-03-20,438.0
Z020,2025-03-21,228.0
Z020,2025-03-22,621.0
Z020,2025-03-23,118.0
Z020,2025-03-24,800.0
Z020,2025-03-25,333.0
Z020,2025-03-26,763.0
Z020,2025-03-27,184.0
Z020,2025-03-28,53.0
Z020,2025-03-29,121.0
Z020,2025-03-30,471.0
Z020,2025-03-31,43.0
Z021,2025-01-01,559.0
Z021,2025-01-02,777.0
Z021,2025-01-03,351.0
Z021,2025-01-04,587.0
Z021,2025-01-05,
Z021,2025-01-06,528.0
Z021,2025-01-07,860.0
Z021,2025-01-08,129.0
Z021,2025-01-09,290.0
Z021,2025-01-10,304.0
Z021,2025-01-11,162.0
Z021,2025-01-12,953.0
Z021,2025-01-13,524.0
Z021,2025-01-14,16.0
Z021,2025-01-15,538.0
Z021,2025-01-16,121.0
Z021,2025-01-17,880.0
Z021,2025-01-18,903.0
Z021,2025-01-19,938.0
Z021,2025-01-20,145.0
Z021,2025-01-21,64.0
Z021,2025-01-22,292.0
Z021,2025-01-23,342.0
Z021,2025-01-24,137.0
Z021,2025-01-25,601.0
Z021,2025-01-26,783.0
Z021,2025-01-27,775.0
Z021,2025-01-28,671.0
Z021,2025-01-29,111.0
Z021,2025-01-30,
Z021,2025-01-31,751.0
Z021,2025-02-01,917.0
Z021,2025-02-02,957.0
Z021,2025-02-03,910.0
Z021,2025-02-04,92.0
Z021,2025-02-05,888.0
Z021,2025-02-06,293.0
Z021,2025-02-07,987.0
Z021,2025-02-08,323.0
Z021,2025-02-09,59.0
Z021,2025-02-10,472.0
Z021,2025-02-11,
Z021,2025-02-12,82.0
Z021,2025-02-13,245.0
Z021,2025-02-14,517.0
Z021,2025-02-15,340.0
Z021,2025-02-16,920.0
Z021,2025-02-17,212.0
Z021,2025-02-18,633.0
Z021,2025-02-19,
Z021,2025-02-20,353.0
Z021,2025-02-21,868.0
Z021,2025-02-22,767.0
Z021,2025-02-23,
Z021,2025-02-24,418.0
Z021,2025-02-25,501.0
Z021,2025-02-26,952.0
Z021,2025-02-27,785.0
Z021,2025-02-28,729.0
Z021,2025-03-01,
Z021,2025-03-02,123.0
Z021,2025-03-03,588.0
Z021,2025-03-04,260.0
Z021,2025-03-05,608.0
Z021,2025-03-06,82.0
Z021,2025-03-07,522.0
Z021,2025-03-08,380.0
Z021,2025-03-09,198.0
Z021,2025-03-10,342.0
Z021,2025-03-11,4.0
Z021,2025-03-12,88.0
Z021,2025-03-13,707.0
Z021,2025-03-14,249.0
Z021,2025-03-15,742.0
Z021,2025-03-16,475.0
Z021,2025-03-17,790.0
Z021,2025-03-18,551.0
Z021,2025-03-19,148.0
Z021,2025-03-20,153.0
Z021,2025-03-21,325.0
Z021,2025-03-22,257.0
Z021,2025-03-23,862.0
Z021,2025-03-24,161.0
Z021,2025-03-25,805.0
Z021,2025-03-26,505.0
Z021,2025-03-27,212.0
Z021,2025-03-28,754.0
Z021,2025-03-29,875.0
Z021,2025-03-30,993.0
